dd,Unnamed: 0_x,customerEmail,transactionId,orderId,paymentMethodId,paymentMethodRegistrationFailure,paymentMethodType,paymentMethodProvider,transactionAmount,transactionFailed,orderState,Unnamed: 0_y,customerPhone,customerDevice,customerIPAddress,customerBillingAddress,No_Transactions,No_Orders,No_Payments,Fraud
524,335,brittany60@yahoo.com,u2xbyl92,st9dv0,jjfiirq8l,0,card,Voyager,12,0,failed,7,737-377-9701x577,tyijaify2hqadwslejyr,85.188.105.126,"3764 Stanley Hollow
East Catherine, CT 98470",7,5,2,TRUE
92,11,joserowland@jones.com,6h400s45,kowj1v,9pfrhknoz,0,card,Diners Club / Carte Blanche,15,0,fulfilled,156,(922)411-5121x98410,c9qyfs1gmssc5ia83wi0,1289:d2a9:c65d:8fc7:7be4:129b:d7b:cf7b,"586 Johnson Courts
South Timothymouth, OH 66490",8,5,3,FALSE
531,171,joserowland@jones.com,300mewnx,bunmsb,oxpsbpotn,0,card,Voyager,42,0,fulfilled,78,962.300.2250,znzp16ko7mtwjfxgrle4,9d8d:535b:36fc:8773:bec0:8fa5:3206:4cb5,"Unit 0375 Box 6645
DPO AP 74311",2,4,2,TRUE
101,33,1yf0@jedyz63t,soaefwfo,ln8bdx,tfff8yjzo,0,card,Maestro,34,1,fulfilled,74,076-099-0630x72770,navessqcnmc9csfjn5cj,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,"206 Olson Viaduct Apt. 982
North Charleschester, CA 67567",6,5,1,TRUE
795,509,dawn05@tucker-brown.com,vqceka21,oo68hd,h5wy1uso1,0,card,Voyager,22,0,fulfilled,133,737-377-9701x577,mcfj07mm32tyodtfh7z2,45.203.99.249,"813 Miller Lakes
Lake Christina, SD 29778-1298",5,2,5,TRUE
486,310,emilyroberts@hotmail.com,z2u9dn7i,ccuh4k,8xex97krx,0,card,Maestro,40,0,fulfilled,60,1-143-059-1833,1asmfecu4hbv73a2r5jy,fb35:e7e4:1368:817f:b75e:6473:d60b:93a8,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",5,4,0,TRUE
651,240,uchen@malone.com,7df4i4c9,zxyice,hs3hemcz6,1,card,JCB 16 digit,34,0,fulfilled,138,044-642-9860,vc71dbmrdaz78jgi7nhl,162.48.39.230,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",10,4,2,FALSE
365,600,emilyroberts@hotmail.com,soaefwfo,fsnt56,k5xriv8co,0,card,Diners Club / Carte Blanche,36,1,failed,90,830-346-6543x518,ybz490o0v5781808jtzw,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"6927 Nathan Mountains
North April, PA 95355-9109",10,3,1,TRUE
247,570,hughesjonathan@pena.org,57bf8t4x,kkj4g4,j3foo2l16,0,apple pay,Diners Club / Carte Blanche,72,1,fulfilled,128,523.689.5105x7670,mdoe6wib243y09uaj95z,a2df:1771:97bf:98cb:3a4c:c7ec:a113:b080,"398 Latasha Canyon
Kathyland, LA 36717-2161",3,4,2,TRUE
703,271,martinezlori@gmail.com,e93zwysp,fbz9ep,jwnmuewma,0,card,JCB 16 digit,31,0,fulfilled,64,444-358-6570x947,b1tjk5s0j9ybj1qpt3ik,86.201.239.98,"7835 Jasmine Mission Suite 502
Port Alejandra, WA 47942-2517",10,4,2,TRUE
365,375,gomezjohn@yahoo.com,s7kvbnb1,v91d47,opyep1aoj,0,card,American Express,43,1,fulfilled,135,+96(0)1872091077,iuaio7yeshnjtrqn6qc5,168.56.122.190,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",6,5,1,FALSE
462,613,cindydeleon@yahoo.com,w5wkltds,oo68hd,866s0p6rq,0,paypal,Voyager,47,0,fulfilled,155,1-192-434-2783,0g6v7n9n8k4pekxpqj2e,95de:8565:5a66:792c:26e0:6cfb:7d87:11af,"34958 Sean View
West Robert, DE 93344-9833",10,6,3,FALSE
39,550,nolanalec@yahoo.com,qblbbsr6,qvbjir,zn4e11ck7,0,card,American Express,46,0,failed,46,044-642-9860,1a88bvu79nax6873na08,9d8d:535b:36fc:8773:bec0:8fa5:3206:4cb5,"73802 Aaron Field Apt. 622
Port Lisa, MO 01167",3,5,2,TRUE
512,320,barronelizabeth@singh.org,c5w6btep,fng05a,kus94zksp,0,card,Mastercard,14,1,fulfilled,71,000-734-4774,j3a0155srqw0yeqvbgps,128.61.46.131,"546 Kim Walk
South Jacquelinefurt, NM 01696",5,5,3,TRUE
204,227,tmcpherson@wright.com,wpd29k0c,bve6ws,14t4urgqg,0,card,Voyager,26,1,fulfilled,146,+32(2)6119524982,7318fn930cyfirv504xp,72.251.102.162,"437 Jean Well
Andrewville, FM 13796",5,5,3,TRUE
652,327,johnlowery@gmail.com,ec0xejv1,a6e85x,ktxquppwn,0,card,Diners Club / Carte Blanche,21,0,fulfilled,79,635.676.0955x524,jx3d90d32iz1zlo5jntm,61ba:a72b:5401:db1a:9833:d0da:254c:2369,"19170 Hansen Throughway
Wilkersonville, PA 09423",4,4,1,TRUE
587,570,johnlowery@gmail.com,09hmwr4s,ujgjis,5a44rykx3,0,card,Diners Club / Carte Blanche,11,0,fulfilled,7,+16(4)9016414340,056bfyj4m7svmdeex8z1,248.33.149.88,"566 Courtney Stream
Reedland, NH 84853",6,4,4,FALSE
162,591,jordanthomas@hayes-wilson.biz,upzpdr9y,9ekv8b,pf64zbjh1,0,card,VISA 13 digit,35,0,fulfilled,161,635.676.0955x524,969zz9zdj8z4gns4sx5p,16.166.2.0,"16953 Jennifer Springs
Kathybury, IL 02095-3215",8,5,1,TRUE
192,134,wdelacruz@yahoo.com,uriznwe8,6p7c0x,5a44rykx3,0,card,Diners Club / Carte Blanche,22,0,fulfilled,7,+45(0)7468859801,hmkn4nmfc5q5mgify2zw,233.79.136.157,"445 Nicole Hollow
Carterton, FM 48532",7,4,1,TRUE
194,259,johnlowery@gmail.com,090ujaux,gf3kf8,kus94zksp,0,card,VISA 16 digit,37,0,fulfilled,148,(651)355-4709,l6qv05oe0h0j78kx84ex,f259:657f:f329:2fca:c06c:8b57:d6ac:2380,"6223 Cheyenne Villages Suite 751
Coryborough, ID 21264-7220",6,2,1,TRUE
259,568,vmiller@hotmail.com,ogpqwzrl,9eubwc,yxsf33ipw,0,card,Discover,21,1,fulfilled,141,726-715-7429x06218,cvtpgtclxkvcwvr16cyd,163.128.139.42,"85993 Heather Drive
East Erinhaven, KY 61109",8,8,1,TRUE
675,579,caleb94@sutton.info,u2xbyl92,6086rd,47ss4xvsx,0,paypal,Maestro,71,1,fulfilled,0,1-804-264-1481x08539,tyijaify2hqadwslejyr,6c21:ac1d:2089:68fa:abb7:8c00:525f:6588,"33328 Mendez Shore Apt. 328
North Miguelville, MT 05102-0874",10,5,0,FALSE
596,28,nolanalec@yahoo.com,2zbevcd8,kanub7,tfff8yjzo,0,card,VISA 16 digit,46,0,fulfilled,77,(508)223-3834,j3a0155srqw0yeqvbgps,225.62.150.241,"206 Olson Viaduct Apt. 982
North Charleschester, CA 67567",4,5,3,FALSE
339,466,tmcpherson@wright.com,0ltw4chk,j7ene4,p6v42gsjt,0,card,VISA 16 digit,36,0,fulfilled,65,3898354581,cdx178qymd6vy77nm4x3,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",13,8,6,FALSE
340,337,juliecook@hotmail.com,hjsrew5l,oo68hd,xpd7j7c5g,0,bitcoin,VISA 16 digit,47,1,fulfilled,97,1-836-334-7673,j0pd24k5h8dl2fqu0cz4,212.144.68.190,"7541 Olson Glens
Ballshire, IL 29415",3,0,6,FALSE
494,236,bowenwilliam@yahoo.com,0xj8t0jz,605pbl,xpd7j7c5g,0,card,JCB 16 digit,29,0,fulfilled,159,1-020-923-6697x8718,ewc3gyloi1ing9o64jpt,163.128.139.42,"USS Barr
FPO AE 16052-3851",6,3,1,TRUE
41,199,vreyes@cruz.info,5010w1m2,xmaldl,4nf29mjz1,0,apple pay,JCB 16 digit,14,0,fulfilled,142,897-464-6425x941,84z3gd4fiabz488ybv9p,132.132.95.33,"3195 Farmer Mills Apt. 946
Brittanymouth, IA 14170",3,4,1,FALSE
818,603,johnlowery@gmail.com,1fvxj1f7,q60uc8,60ktm2k9f,0,card,Voyager,32,0,fulfilled,142,4712252182,mdoe6wib243y09uaj95z,6694:eef3:c2a3:9181:42a0:2df9:b2c1:2acd,"9205 Jeremiah Field Suite 815
East Christopher, IA 93399",7,4,3,TRUE
284,370,spencer77@reid.com,w5wkltds,kanub7,4nf29mjz1,1,card,American Express,12,0,fulfilled,40,145-419-0237x139,c9qyfs1gmssc5ia83wi0,79.112.154.104,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",4,4,1,TRUE
790,336,andersonwilliam@yahoo.com,jv2aw7ft,bkvs1p,bwj2e7i76,0,card,Diners Club / Carte Blanche,12,1,fulfilled,79,463-609-3475,72stamnugxuz9ls1xx98,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"77711 Pamela Ridge
New Kayla, IL 27182",0,3,4,FALSE
309,24,sbrown@hughes.biz,u2xbyl92,rsdztj,wovt0cj5c,0,card,Discover,47,0,fulfilled,27,1524024300,2in0fh7lep289n8dcbdz,184.97.57.11,"03028 Brown Spring Suite 348
Elliottchester, WY 10834",5,4,2,TRUE
801,503,johnlowery@gmail.com,kn2hi7mn,y50p63,bhta4vgb5,0,card,VISA 13 digit,30,1,pending,97,650-489-7595x7901,311kdz4c1210iixltk2j,82.3.174.184,"65233 Hutchinson Mountains
Martinezside, OR 75588",11,2,2,FALSE
387,124,jordanthomas@hayes-wilson.biz,5vwwh56j,f1ykft,w3c453rd8,0,card,American Express,20,0,fulfilled,165,1-836-334-7673,2k850f1rbwvju71sbhqp,45.203.99.249,"546 Kim Walk
South Jacquelinefurt, NM 01696",4,5,5,FALSE
611,238,johnlowery@gmail.com,mijozk3a,1luqt9,8xex97krx,0,card,VISA 16 digit,25,0,fulfilled,165,(089)703-7360x8848,jz66ap43id2y35ivfqa5,128.61.46.131,"44361 Amy Curve
South Erictown, MN 32004",7,2,2,TRUE
103,377,zgraham@yahoo.com,g3bqf8xd,6avmqe,xpd7j7c5g,0,card,Voyager,12,1,fulfilled,28,(250)632-6631x02499,yfpqgg5oxsn107veaala,229.2.225.188,"USS Barr
FPO AE 16052-3851",6,5,1,TRUE
648,240,feliciabrown@gmail.com,lxpd7329,03euof,os6ezvnwg,0,card,American Express,22,0,failed,141,1-836-334-7673,qywyyrk5r87k21ij3p62,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,"42423 Marco Summit
New Mark, FM 17715",15,4,4,TRUE
486,141,johnlowery@gmail.com,gzs6it77,0ssrq7,zim2ivw3x,0,card,JCB 15 digit,19,0,fulfilled,65,266-228-3021x90360,jz66ap43id2y35ivfqa5,222.79.159.140,"87265 Woods Square
Port Heidimouth, LA 03208-8304",2,3,1,TRUE
596,235,ssmith@levine-harmon.biz,bukm9xs4,jhaub8,5tyvyueom,0,card,Discover,46,1,failed,154,1-804-264-1481x08539,qkkvc35qa3mx8g1t1jr2,73.182.31.59,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",4,3,1,TRUE
140,477,fharris@hotmail.com,h96uhgzk,bunmsb,zim2ivw3x,0,card,VISA 13 digit,40,0,fulfilled,49,698-954-1805,6py7ewqjkxjw8zjl9eri,b298:90c6:ce22:e0aa:5906:4ec3:d8c:a455,"Unit 6719 Box 6044
DPO AE 33534",2,2,5,FALSE
3,174,lleonard@turner-fleming.com,kg0emdbe,phfc5z,opyep1aoj,0,card,JCB 16 digit,36,0,fulfilled,167,1-143-059-1833,o9cdi8b4zhrzzvp0hl2f,227.48.202.65,"4025 Rivera Mill
West Justin, UT 11158",5,0,6,FALSE
171,152,johnlowery@gmail.com,1exu7d21,qy4n1h,yi3002uzs,0,card,Maestro,11,0,fulfilled,151,1-469-696-6266,yz4l2bgbvzra5eb5qcan,45.203.99.249,"484 Pamela Pass
Lake Jessicaview, WI 12942-9074",5,2,2,FALSE
723,445,brittanydean@hotmail.com,q8j3dgni,gdsjvg,rbkqo2mz8,0,card,JCB 15 digit,33,1,failed,165,1-820-539-4726x993,y7b7eqwqn34mytvn1i5z,7243:82ce:52ca:f27b:f116:30c0:f704:59f3,"9811 Allison Harbors
Perryberg, SC 57620-9104",13,2,1,FALSE
155,567,johnlowery@gmail.com,aoyfjmwf,p1yimo,hs3hemcz6,0,card,VISA 16 digit,25,0,fulfilled,90,000-734-4774,3nl9r01aoqks8pn0m4hb,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"546 Kim Walk
South Jacquelinefurt, NM 01696",8,4,6,FALSE
530,67,johnlowery@gmail.com,fo3oz01r,zxyice,bcetnywn4,0,card,Diners Club / Carte Blanche,34,0,fulfilled,14,(250)632-6631x02499,6qy6oa3nqutsyyxzc54c,163.128.139.42,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",5,8,1,TRUE
2,406,johnlowery@gmail.com,j8pqgvs2,3zk1ts,74rqcnogo,0,paypal,JCB 16 digit,43,0,pending,63,(017)893-9493,84z3gd4fiabz488ybv9p,35.212.254.226,"566 Courtney Stream
Reedland, NH 84853",3,3,1,FALSE
352,28,romerolauren@hotmail.com,pegqc4ud,yimubh,f3l73qqm9,0,bitcoin,VISA 16 digit,69,1,fulfilled,60,(600)151-8836x7328,9ytcxpehi6xw76g5qhhl,219.173.211.202,"29408 Lisa Lock
Port Jennifer, LA 26501-7040",0,5,1,TRUE
163,237,andre74@patrick-decker.com,6fm14ue0,u5yw78,opyep1aoj,0,card,JCB 16 digit,25,0,fulfilled,40,952-580-9304x38838,969zz9zdj8z4gns4sx5p,72.251.102.162,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",6,8,2,FALSE
524,444,johnlowery@gmail.com,3q7pfnul,voljhb,fgfa24tpk,0,card,VISA 16 digit,35,0,fulfilled,40,716-379-6345,ybz490o0v5781808jtzw,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"484 Pamela Pass
Lake Jessicaview, WI 12942-9074",6,3,1,FALSE
83,432,cindydeleon@yahoo.com,ubm4tzca,kkj4g4,c4lqxg7tb,0,card,Discover,34,0,fulfilled,138,1-981-877-0870,bwgvb5w8dm6upvi7ucqc,163.128.139.42,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",6,1,4,TRUE
419,375,rbolton@hotmail.com,q5ua8ylu,sw4bii,bcetnywn4,0,card,JCB 15 digit,53,1,fulfilled,40,1-836-334-7673,18cnggmlahgf7trpqsu8,212.144.68.190,"1292 Tricia Key Suite 062
Marthabury, KS 40445",2,0,1,FALSE
618,284,mitchellgriffith@yahoo.com,ywydanw2,dyyrat,6rli0g8of,0,card,JCB 16 digit,12,1,failed,121,3115487766,y7b7eqwqn34mytvn1i5z,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"44361 Amy Curve
South Erictown, MN 32004",10,0,3,FALSE
720,239,ksummers@hotmail.com,cwqkwqg6,57yhdo,yu71nlc3z,0,paypal,JCB 16 digit,14,0,fulfilled,22,1-753-714-9977x4456,6py7ewqjkxjw8zjl9eri,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",5,5,1,FALSE
91,418,iray@rogers.com,8c5f90a5,yk34y2,5ad6rm0sb,0,card,Discover,40,0,fulfilled,74,4712252182,navessqcnmc9csfjn5cj,174.86.116.243,"403 Anna Center Apt. 947
Meganhaven, GA 46627",4,2,1,FALSE
136,398,davismike@hotmail.com,sdx47g08,phfc5z,duk5e3nae,0,card,JCB 16 digit,30,0,failed,133,4712252182,lixwrlvcr4g5ht600dk9,d1ca:57d4:7c58:8cd4:e100:99d8:3fd6:92f9,"229 Michelle Union Suite 692
Lake Sarahport, AS 45607",4,1,2,TRUE
410,567,zgraham@yahoo.com,i8ish28k,s2yu52,yxsf33ipw,0,card,Discover,40,1,fulfilled,17,1-820-539-4726x993,55uutypnlt0dve5gnzpx,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,"Unit 6719 Box 6044
DPO AE 33534",1,3,4,TRUE
730,116,mitchellvickie@brewer-jones.com,95qmlxm7,wa8h1e,1vwiez8vl,0,card,VISA 13 digit,43,0,fulfilled,133,737-377-9701x577,311kdz4c1210iixltk2j,168.56.122.190,"96103 Riley Walks
Michellefort, ID 98085-6066",6,2,1,TRUE
524,270,johnlowery@gmail.com,o09fmom1,ln8bdx,st34e000q,0,card,VISA 16 digit,32,1,failed,94,4712252182,ck37pcnsqa9po9g1euae,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,"Unit 0375 Box 6645
DPO AP 74311",3,6,1,FALSE
432,284,udavis@clark.com,wmbgls2d,fng05a,a8dggs0xt,0,card,American Express,13,0,fulfilled,42,587.550.8830x64152,yz4l2bgbvzra5eb5qcan,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"3483 Frank Estate Apt. 466
Thomasburgh, MP 54561-8178",3,5,1,FALSE
410,11,johnlowery@gmail.com,q5ua8ylu,4x7vmr,8iizua67d,1,card,JCB 16 digit,75,0,fulfilled,45,203-573-2041,6qy6oa3nqutsyyxzc54c,97.111.97.42,"Unit 6251 Box 1562
DPO AP 54457-8709",4,5,5,TRUE
320,30,johnlowery@gmail.com,0xj8t0jz,dd8z28,6ke43eyg9,0,card,VISA 16 digit,25,1,fulfilled,73,1-143-059-1833,ntjnc4h0ldd2yia6m7u6,166.148.66.158,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",5,4,3,FALSE
338,361,paul86@hotmail.com,m0vig74t,zxyice,yk3gx9knx,0,card,VISA 13 digit,68,0,fulfilled,111,737-377-9701x577,j0pd24k5h8dl2fqu0cz4,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"USS Barr
FPO AE 16052-3851",7,6,2,FALSE
117,418,ssmith@levine-harmon.biz,r53rt9lh,94y9qn,orf4mjxo2,1,card,JCB 16 digit,10,0,fulfilled,45,+27(2)4721167637,rjb0adai34izqvys4938,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"904 James Route Suite 595
Lake Ruth, CO 66976",6,1,2,TRUE
34,566,jamescampbell@randall-pacheco.biz,i25dewqi,xwtnot,3zmkegkb8,0,card,JCB 16 digit,12,1,fulfilled,99,9686705337,c9qyfs1gmssc5ia83wi0,163.128.139.42,"08238 Kyle Squares Suite 893
Millermouth, IN 27535-5397",3,2,4,FALSE
602,606,zgraham@yahoo.com,fo3oz01r,6s4aem,rqpuq19z6,0,card,Diners Club / Carte Blanche,25,1,failed,147,1-820-539-4726x993,311kdz4c1210iixltk2j,3617:fa2b:f31e:5b72:59a8:cb1a:d090:edb9,"814 Wagner Union
Ashleymouth, HI 35617",4,2,3,TRUE
148,330,briana34@gmail.com,i25dewqi,vvo42o,xpd7j7c5g,0,card,Mastercard,43,0,fulfilled,146,599-142-6783,jz66ap43id2y35ivfqa5,152.211.139.83,"90771 Daniel Field Apt. 429
North Jamesland, IL 45690",4,4,1,FALSE
586,620,andersonwilliam@yahoo.com,eyudgsxk,3629iw,v50sqfm8h,0,card,VISA 16 digit,38,0,fulfilled,45,1-143-059-1833,2in0fh7lep289n8dcbdz,219.222.4.152,"229 Michelle Union Suite 692
Lake Sarahport, AS 45607",6,0,0,TRUE
150,408,kwalsh@lopez-gomez.biz,d6rooqlh,v91d47,7964l78jo,0,card,American Express,52,0,fulfilled,40,(833)029-3127,xgv918sclaz40qlp2fee,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,"87096 Warren Turnpike
Howellview, WA 74727-2420",2,4,1,FALSE
286,553,kyle64@stephens-ortiz.com,gzs6it77,f3zu8d,pube8iuin,1,card,JCB 16 digit,14,0,fulfilled,64,650-489-7595x7901,smxfahki83m4rgsvgvki,158.185.147.61,"9811 Allison Harbors
Perryberg, SC 57620-9104",2,5,4,TRUE
691,498,cookbenjamin@hotmail.com,7prmsn0c,zxyice,vmktpy2mv,0,paypal,JCB 16 digit,18,1,fulfilled,1,6238721842,2in0fh7lep289n8dcbdz,196.30.166.8,"814 Wagner Union
Ashleymouth, HI 35617",10,2,3,TRUE
366,279,briana34@gmail.com,pihkylay,sb4gud,5a44rykx3,0,card,VISA 13 digit,19,0,fulfilled,8,952-580-9304x38838,tyijaify2hqadwslejyr,6694:eef3:c2a3:9181:42a0:2df9:b2c1:2acd,"Unit 4843 Box 7401
DPO AP 92304-9120",3,4,2,FALSE
201,137,johnlowery@gmail.com,ec0xejv1,bkvs1p,sdu0pppij,0,card,VISA 16 digit,30,1,fulfilled,65,+16(4)9016414340,1a88bvu79nax6873na08,f259:657f:f329:2fca:c06c:8b57:d6ac:2380,"056 Megan Trail Suite 355
West Zachary, GU 51278-2318",5,3,1,TRUE
798,147,johnlowery@gmail.com,cfoevtai,fng05a,vej6hz0vq,0,card,JCB 16 digit,65,0,fulfilled,40,1-820-539-4726x993,9ycz6r0ulpqtc04qxfke,1a1c:b6f1:5c57:e9b8:28c0:edc0:9935:e55a,"PSC 9769, Box 5820
APO AP 17294",7,5,1,TRUE
817,604,karen54@mullins.biz,8810813t,kanub7,6n2psn50k,0,card,Mastercard,34,1,pending,167,7452086668,szchbklzmzi87sa0oyz0,85.188.105.126,"586 Johnson Courts
South Timothymouth, OH 66490",4,3,3,TRUE
330,596,barronelizabeth@singh.org,4ibeew3x,0b6r24,igpmsjd73,0,card,Voyager,13,0,fulfilled,62,467-222-0933x910,7u2y3wsyj7ehzfao86md,4834:7ccb:15de:9123:5658:42c3:cc50:79f,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",6,5,1,FALSE
407,479,thomasryan@conrad.net,t08f5g4x,dd8z28,zsk2itfp9,0,card,Maestro,30,1,fulfilled,40,044-642-9860,cdx178qymd6vy77nm4x3,2.47.31.110,"046 Carson Crescent
South Jacksonview, NV 22839-2652",8,6,2,TRUE
39,481,benjamin19@gmail.com,h0heqcju,yp6x27,l1qil6tjh,0,card,VISA 13 digit,25,0,fulfilled,87,1-019-956-8013,969zz9zdj8z4gns4sx5p,97.111.97.42,"85993 Heather Drive
East Erinhaven, KY 61109",7,5,2,TRUE
363,69,bakersydney@gmail.com,z292pjgq,gar4v9,wl0wgtfn2,0,bitcoin,VISA 16 digit,27,0,fulfilled,104,716-379-6345,ck37pcnsqa9po9g1euae,7493:ab04:47ff:3a14:67d6:a128:a5b6:1500,"95667 Alex Burg
Greenton, NH 20710-0614",4,3,3,FALSE
44,182,johnlowery@gmail.com,uplzo1p7,5qsujo,tfff8yjzo,0,card,VISA 16 digit,15,0,fulfilled,155,+16(4)9016414340,ybz490o0v5781808jtzw,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"548 Bryant Inlet
Veronicaside, OK 00522",6,5,1,FALSE
461,606,mullenstephanie@yahoo.com,iavr78ml,xdmwyo,wovt0cj5c,0,card,Maestro,11,0,fulfilled,165,828.921.8126,7u2y3wsyj7ehzfao86md,184.97.57.11,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",6,2,1,TRUE
147,570,mercedesfinley@roman.org,syutt7yx,8lwtag,9i0e5d5ex,1,card,American Express,54,0,fulfilled,46,4454448537,t2ztblzdu5hhzuo5fl6g,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"5156 Greene Park Apt. 748
New Sandra, CA 14802-7364",4,5,4,FALSE
9,464,tmcpherson@wright.com,hpcgclef,1c0bds,8xex97krx,0,card,American Express,22,0,fulfilled,157,255-915-9059x3369,smxfahki83m4rgsvgvki,1a1c:b6f1:5c57:e9b8:28c0:edc0:9935:e55a,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",6,3,2,FALSE
619,23,johnlowery@gmail.com,1exu7d21,umxpkn,8xex97krx,0,card,Discover,34,0,fulfilled,53,1524024300,2vpovzopjoqppeqfa5nw,196.30.166.8,"16953 Jennifer Springs
Kathybury, IL 02095-3215",2,3,1,FALSE
296,471,johnlowery@gmail.com,9jutaun8,20hwn4,kus94zksp,0,card,JCB 16 digit,12,0,fulfilled,165,1-020-923-6697x8718,tyijaify2hqadwslejyr,99.149.12.193,"150 Kenneth Bypass Apt. 791
Kevinton, VT 92488",5,2,3,FALSE
298,184,alec27@bell.com,ogpqwzrl,7p1kg7,8pneoi03z,0,card,JCB 16 digit,65,0,fulfilled,72,1-804-264-1481x08539,l6qv05oe0h0j78kx84ex,89f4:de6f:d732:11dd:c56:c6e1:ce7a:d888,"Unit 4843 Box 7401
DPO AP 92304-9120",4,4,3,TRUE
309,537,dana09@yahoo.com,lbfnlnfe,u5yw78,k5xriv8co,0,card,JCB 16 digit,46,0,fulfilled,65,7452086668,jx3d90d32iz1zlo5jntm,163.128.139.42,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",5,5,5,TRUE
694,103,johnlowery@gmail.com,uriznwe8,kanub7,4nf29mjz1,0,card,JCB 16 digit,20,1,fulfilled,153,1-820-539-4726x993,0o4xh6wbyuxwchh1la5f,45.203.99.249,"148 Russell Lodge Apt. 445
Port Jenniferside, TN 60556-0871",10,2,1,TRUE
333,536,iray@rogers.com,c5usmga3,eonqhv,opyep1aoj,0,card,VISA 16 digit,16,1,fulfilled,92,1-820-539-4726x993,gt7k74rsgtklj0zjx8gl,f82c:811f:8a02:e2d6:79b:fcaa:42de:570b,"526 Ronald Cliffs
West Christinaville, GU 76418",5,5,2,FALSE
140,371,gwilcox@hotmail.com,7pupat69,gbnio0,xpd7j7c5g,0,card,Maestro,22,0,fulfilled,133,650-489-7595x7901,pabten624qp5gacfxnxh,254.155.117.48,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",6,2,2,TRUE
784,604,kwalsh@lopez-gomez.biz,t55qhcm8,v1sq5r,syeg4jsea,0,paypal,American Express,21,0,fulfilled,83,635.676.0955x524,kah1gtidszvnkih1lvtd,45.203.99.249,"4608 Travis Spring
Sarahtown, KS 65613",2,4,1,FALSE
738,346,catherine64@gmail.com,ggnme3au,bunmsb,1phhc3468,0,card,VISA 16 digit,47,0,fulfilled,79,+16(4)9016414340,ck37pcnsqa9po9g1euae,cd18:5626:a1c4:7e99:addf:368e:c98:e772,"44361 Amy Curve
South Erictown, MN 32004",4,5,5,TRUE
28,186,johnlowery@gmail.com,qybsml7x,zrklm8,o2ct2h9fp,0,bitcoin,Voyager,66,0,fulfilled,130,122-259-7479x336,2in0fh7lep289n8dcbdz,212.144.68.190,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",3,0,6,FALSE
798,206,johnlowery@gmail.com,cosa5rtj,x4u7kx,yxsf33ipw,0,paypal,VISA 16 digit,68,0,fulfilled,65,1-321-386-6855x0101,tyijaify2hqadwslejyr,fb35:e7e4:1368:817f:b75e:6473:d60b:93a8,"484 Pamela Pass
Lake Jessicaview, WI 12942-9074",6,4,0,TRUE
330,264,bakersydney@gmail.com,qblmwgfm,u4dydn,wejtuspvr,0,card,JCB 16 digit,34,0,fulfilled,40,076-099-0630x72770,ui77ukzr5lnqpajdk03u,86.201.239.98,"07078 Brent Ways Apt. 999
Alvarezshire, ND 82309",0,4,1,TRUE
47,154,johnlowery@gmail.com,o9wqic08,a0dh26,8wpdnmsut,1,card,American Express,31,1,fulfilled,53,635.676.0955x524,2k850f1rbwvju71sbhqp,dda2:66e0:4279:3c1b:ac29:4cbb:5ea3:c26b,"16953 Jennifer Springs
Kathybury, IL 02095-3215",0,5,1,FALSE
